iso_code,date,data_source_id,vaccine_id,total_vaccinations,people_vaccinated,people_fully_vaccinated
USA,20/12/2020,209,2,556208,556208,
USA,21/12/2020,209,2,614117,614117,
USA,23/12/2020,209,5,1008025,1008025,
USA,23/12/2020,209,2,1008025,1008025,
USA,26/12/2020,209,5,1944585,1944585,
USA,26/12/2020,209,2,1944585,1944585,
USA,28/12/2020,209,5,2127143,2127143,
USA,28/12/2020,209,2,2127143,2127143,
USA,30/12/2020,209,5,2794588,2794588,
USA,30/12/2020,209,2,2794588,2794588,
USA,2/01/2021,209,5,4225756,4225756,
USA,2/01/2021,209,2,4225756,4225756,
USA,4/01/2021,209,5,4563260,4563260,
USA,4/01/2021,209,2,4563260,4563260,
USA,5/01/2021,209,5,4836469,4836469,
USA,5/01/2021,209,2,4836469,4836469,
USA,6/01/2021,209,5,5306797,5306797,
USA,6/01/2021,209,2,5306797,5306797,
USA,7/01/2021,209,5,5919418,5919418,
USA,7/01/2021,209,2,5919418,5919418,
USA,8/01/2021,209,5,6688231,6688231,
USA,8/01/2021,209,2,6688231,6688231,
USA,11/01/2021,209,5,8987322,8987322,
USA,11/01/2021,209,2,8987322,8987322,
USA,12/01/2021,209,5,9327138,9327138,
USA,12/01/2021,209,2,9327138,9327138,
USA,13/01/2021,209,5,10278462,,
USA,13/01/2021,209,2,10278462,,
USA,14/01/2021,209,5,11148991,9690757,1342086
USA,14/01/2021,209,2,11148991,9690757,1342086
USA,15/01/2021,209,5,12279180,10595866,1610524
USA,15/01/2021,209,2,12279180,10595866,1610524
USA,19/01/2021,209,5,15707588,13595803,2023124
USA,19/01/2021,209,2,15707588,13595803,2023124
USA,20/01/2021,209,5,16525281,14270441,2161419
USA,20/01/2021,209,2,16525281,14270441,2161419
USA,21/01/2021,209,5,17546374,15053257,2394961
USA,21/01/2021,209,2,17546374,15053257,2394961
USA,22/01/2021,209,5,19107959,16243093,2756953
USA,22/01/2021,209,2,19107959,16243093,2756953
USA,23/01/2021,209,5,20537990,17390345,3027865
USA,23/01/2021,209,2,20537990,17390345,3027865
USA,24/01/2021,209,5,21848655,18502131,3216836
USA,24/01/2021,209,2,21848655,18502131,3216836
USA,25/01/2021,209,5,22734243,19252279,3346390
USA,25/01/2021,209,2,22734243,19252279,3346390
USA,26/01/2021,209,5,23540994,19902237,3481921
USA,26/01/2021,209,2,23540994,19902237,3481921
USA,27/01/2021,209,5,24652634,20687970,3801053
